0.83622,-0.32827,-0.57495,0.22769,-0.59999,-0.71305,0.151975,0.249267,0.003593,-0.007857,1864.96,372.6651,1.51438,-0.0009,-499.431231,1.85882,110.110667,115.057,37.399,100.082,-0.30689,-0.00902,-0.29787,0.84075,-0.01824,0.054203,1.154694,1.98817,1.98732,-0.57774,-0.57994,0.2119,0.20927,0.026221,0.020873,-0.011914,-0.962202,0.306113,0.167352,95.76549677
0.83465,-0.3303,-0.57514,0.22955,-0.59404,-0.71264,0.211141,0.309863,-0.006979,-0.006251,1868.33,374.7568,1.51567,0.00039,-836.520378,2.966313,123.985,120.485,49.816,121.736,-0.32762,-0.01823,-0.30939,0.82729,0.00138,0.103367,1.80691,1.98782,1.98727,-0.58787,-0.59022,0.21394,0.21247,0.025074,0.022201,-0.007985,-0.906195,0.325772,0.172829,95.80115617
0.86259,-0.33703,-0.57536,0.22718,-0.60754,-0.71866,0.166253,0.225519,0.007135,-0.010178,1864.12,393.3957,1.51449,-0.00079,-730.473777,1.872607,186.957333,169.079,56.376,124.337,-0.28171,-0.01523,-0.26648,0.85433,-0.04103,0.037395,1.101394,1.98818,1.98733,-0.33126,-0.58043,0.21203,0.20868,0.017223,0.023868,-0.018339,-0.968036,0.298535,0.186587,95.70695694
0.89032,-0.32179,-0.58193,0.22346,-0.621,-0.72306,0.085564,0.198563,0.0103,-0.009002,1863.45,386.1811,1.51409,-0.00119,-656.667387,2.065518,161.757,189.606,58.32,128.35,-0.29432,-0.00936,-0.28496,0.85775,-0.08176,0.026892,1.47173,1.98826,1.98732,-0.57739,-0.58502,0.21158,0.20801,0.01928,0.022192,-0.015525,-0.995987,0.288163,0.189547,95.70343366
0.83506,-0.32786,-0.57538,0.22927,-0.59629,-0.71174,0.149867,0.362738,-0.00335,-0.007919,1866.57,383.6422,1.51531,3E-05,-3073.075658,1.315955,133.196,109.562,41.622,109.889,-0.30371,-0.01146,-0.29225,0.82977,0.00113,0.094874,1.115382,1.98789,1.98725,-0.5837,-0.58581,0.21357,0.21138,0.023463,0.022737,-0.008629,-0.952747,0.318233,0.154719,95.82001641
0.83699,-0.32918,-0.5886,0.23352,-0.60827,-0.70366,0.110218,0.345464,-0.003669,-0.013612,1855.9,356.6853,1.51555,0.00027,-843.804501,2.206402,196.252333,176.612,62.523,133.677,-0.316,-0.04208,-0.27392,1.01504,-0.03497,0.041702,1.294011,1.98791,1.98658,-0.58183,-0.76254,0.21773,0.21438,0.011884,0.025712,-0.002649,-0.971296,0.293887,0.186944,95.70682884
0.83654,-0.32767,-0.57483,0.22781,-0.6005,-0.71323,0.33351,0.239709,0.003473,-0.008126,1863.73,376.2673,1.51424,-0.00104,-538.742192,2.185816,123.429333,132.828,41.519,105.126,-0.29919,-0.00972,-0.28947,0.83514,-0.00888,0.079319,1.080554,1.98821,1.9873,-0.5762,-0.57836,0.2124,0.20868,0.025599,0.020341,-0.013789,-0.973061,0.295438,0.159262,95.78530756
0.83443,-0.32534,-0.57591,0.22935,-0.59548,-0.71245,0.188333,0.343415,0.009757,-0.007193,1867.32,385.2478,1.5155,0.00022,-3172.32412,2.035562,133.089667,104.995,44.446,114.388,-0.30677,-0.01365,-0.29312,0.85154,-0.02108,0.020961,1.267987,1.98788,1.98724,-0.58671,-0.58902,0.21388,0.21218,0.022098,0.022487,-0.007307,-0.946644,0.319065,0.157787,95.77240759
0.83525,-0.32739,-0.57515,0.22857,-0.59704,-0.7133,0.154003,0.363227,0.007741,-0.007427,1866.45,381.9001,1.51504,-0.00024,-959.042229,2.087913,126.246667,109.79,41.168,106.994,-0.30276,-0.01205,-0.29071,0.84752,-0.02291,0.032949,1.572658,1.98801,1.98729,-0.58352,-0.58588,0.21334,0.21102,0.022402,0.021765,-0.011359,-0.931052,0.316868,0.166649,95.72726827
0.86064,-0.38017,-0.57673,0.22794,-0.60487,-0.71851,0.158179,0.215572,0.004497,-0.006674,1866.51,385.3004,1.5152,-8E-05,-829.724498,1.285772,186.358,164.525,59.244,128.308,-0.28669,-0.0186,-0.26809,0.78995,0.10906,0.094179,1.008579,1.98804,1.98724,-0.39157,-0.58434,0.21231,0.20971,0.017208,0.023578,-0.015842,-0.99718,0.309462,0.162723,95.70307844
0.83522,-0.3276,-0.57524,0.2287,-0.59672,-0.71312,0.145859,0.342884,0.006139,-0.007484,1866.92,384.6211,1.51512,-0.00016,-3073.075569,2.119246,134.669667,109.575,41.602,109.909,-0.29974,-0.01254,-0.2872,0.8448,-0.02034,0.042046,1.646027,1.98799,1.98729,-0.58401,-0.58641,0.21349,0.21127,0.021459,0.022538,-0.011733,-0.929796,0.315048,0.168393,95.73147963
0.83666,-0.33375,-0.57249,0.22469,-0.61191,-0.69946,0.28408,0.314186,0.012553,-0.009292,1858.36,279.8296,1.51274,-0.00254,-808.104889,4.675413,181.165667,201.67,64.337,139.225,-0.29071,-0.01248,-0.27823,0.85456,-0.03962,0.045809,1.491375,1.98783,1.98718,-0.56697,-0.56914,0.21689,0.20768,0.014285,0.024074,-0.01866,-1.029744,0.321038,0.175158,95.97873226
0.83444,-0.33,-0.57422,0.23106,-0.5938,-0.71506,0.231277,0.280241,0.003158,-0.002522,1869.56,384.6409,1.51481,-0.00047,-515.471944,3.415271,104.649,107.599,36.391,99.659,-0.31954,-0.01366,-0.30588,0.87928,-0.06368,-0.03256,1.555987,1.98817,1.9873,-0.58564,-0.58793,0.214,0.21094,0.027854,0.019324,-0.007374,-0.927361,0.311863,0.187762,95.41165439
0.83415,-0.33164,-0.57513,0.23018,-0.59201,-0.7124,0.094478,0.252512,-0.014184,-0.006015,1869.22,383.8046,1.51629,0.00101,-591.679655,4.644488,128.923,115.378,43.396,109.517,-0.32478,-0.03596,-0.28882,0.81497,0.00951,0.120604,1.312777,1.98766,1.98728,-0.59203,-0.5944,0.2143,0.21271,0.021995,0.023348,-0.007562,-0.927933,0.30621,0.171804,95.8062554
0.83672,-0.32712,-0.57484,0.22742,-0.60106,-0.71341,0.0431,0.280005,0.011285,-0.009723,1864.33,380.5139,1.51406,-0.00122,-656.666473,2.098818,160.853667,189.38,59.129,124.894,-0.29497,-0.0097,-0.28527,0.85239,-0.02878,0.023691,1.182868,1.98827,1.98732,-0.5779,-0.59811,0.21214,0.20856,0.021826,0.021536,-0.016767,-1.031033,0.301639,0.194245,95.66781337
0.8341,-0.32913,-0.57501,0.23017,-0.59307,-0.71209,0.15023,0.347084,-0.000836,-0.004455,1869.09,368.1132,1.51606,0.00078,-697.934951,2.073562,110.315,105.811,43.215,108.719,-0.31822,-0.01339,-0.30483,0.79527,0.02653,0.178601,1.345378,1.98773,1.9872,-0.58754,-0.58959,0.21406,0.2122,0.026239,0.021944,-0.006488,-0.939552,0.321056,0.168823,95.79925652
0.86349,-0.33212,-0.57548,0.22651,-0.60985,-0.72007,0.187884,0.186999,0.02807,-0.009461,1863.91,381.1111,1.51386,-0.00142,-613.957176,2.97021,129.664,137.362,46.368,112.372,-0.2789,-0.01,-0.2689,0.88295,-0.05625,-0.071613,1.137221,1.98841,1.98734,-0.57078,-0.57765,0.21187,0.20744,0.022466,0.019736,-0.015951,-0.949454,0.304466,0.156722,95.6472454
0.83754,-0.33972,-0.5773,0.23372,-0.59803,-0.71102,0.211172,0.391366,-0.005544,-0.000955,1866.51,343.7451,1.51399,-0.00129,-653.062499,1.86728,159.198667,146.385,48.898,110.617,-0.27375,-0.02401,-0.24974,0.87059,0.02214,0.072568,0.626687,1.98817,1.98642,-0.57525,-0.57582,0.21877,0.20801,0.015145,0.020056,-0.016153,-0.916087,0.313215,0.205442,99.81903053
0.83674,-0.32493,-0.57362,0.23031,-0.59844,-0.71343,0.158021,0.236236,0.036907,-0.008276,1867.07,384.6792,1.51444,-0.00084,-820.204797,1.934486,105.482333,93.666,35.273,99.039,-0.29776,-0.00907,-0.28869,0.88845,-0.07571,-0.037908,1.295402,1.98835,1.98722,-0.57961,-0.58136,0.21329,0.20916,0.02413,0.020005,-0.011638,-0.939497,0.310079,0.171238,94.08131875
0.83572,-0.32559,-0.57609,0.22787,-0.60035,-0.71376,0.355075,0.356167,0.009615,-0.01012,1863.78,375.5182,1.51454,-0.00074,-767.590459,1.930443,185.405333,168.488,58.109,125.431,-0.25981,-0.01969,-0.24012,0.90545,-0.03177,-0.013867,0.791293,1.98808,1.98727,-0.57131,-0.57752,0.21262,0.20913,0.016935,0.024084,-0.021596,-0.929024,0.313024,0.156843,95.73380097
0.83543,-0.3443,-0.57309,0.24896,-0.60678,-0.6972,0.223997,0.363131,-0.009623,0.018771,1861.53,319.4797,1.51238,-0.0029,-3073.07702,1.562418,131.34,109.504,41.608,108.65,-0.30504,-0.00909,-0.29595,0.7922,-0.04228,-0.033513,1.276527,1.98812,1.98687,-0.5729,-0.57519,0.21651,0.2133,0.012523,0.02028,-0.005086,-0.965647,0.320298,0.21257,97.62695866
0.82941,-0.31121,-0.58879,0.21942,-0.60793,-0.71335,0.640525,0.564523,-0.016162,-0.017085,1862.1,374.1798,1.50748,-0.0078,-347.011455,1.980896,68.586,98.43,29.12,89.956,-0.35039,-0.00773,-0.34266,0,-0.37584,0.094898,-0.521432,1.98919,1.98712,-0.57449,-0.57651,0.21166,0.20721,0.030442,0.009019,-0.004106,-0.952466,0.287565,0.195768,95.8863925
0.79871,0.02559,-0.58871,0.19774,-0.60652,-0.68779,0.559753,0.561546,0.486484,-0.023318,1864.6,295.4419,1.52284,0.00756,-574.650734,0.774878,115.581,118.399,40.735,103.302,-0.28663,-0.00862,-0.27801,3.82414,-0.52787,-0.925004,-0.765798,1.98803,1.98481,-0.58744,-0.59001,0.21963,0.21676,0.01293,0.017785,0.013375,-1.128075,0.285628,0.202566,91.43861786
0.82246,-0.13369,-0.5932,0.26044,-0.59162,-0.69939,-0.177129,0.54856,0.324872,0.042746,1874.09,351.9716,1.52394,0.00866,-780.291568,1.703965,144.411667,127.161,50.452,116.606,-0.33306,-0.0558,-0.27726,1.6579,-0.50698,-0.992354,0.694439,1.98916,1.98485,-0.58297,-0.58372,0.22935,0.2127,-0.013898,0.041192,0.009239,-0.860693,0.335414,0.182528,96.53636421
0.84617,-0.31862,-0.5897,0.22083,-0.60734,-0.72003,0.129406,0.350595,0.00054,-0.008848,1864.96,374.1589,1.51474,-0.00054,-653.06575,1.846204,162.865667,146.247,49.04,112.739,-0.27413,-0.02129,-0.25284,0.85041,0.11838,0.060636,1.100878,1.98848,1.98755,-0.58904,-1.11642,0.21217,0.20777,0.019509,0.02371,-0.018056,-0.911892,0.313804,0.160298,95.77422801
0.83437,-0.32633,-0.57539,0.23153,-0.59643,-0.71658,0.4339,0.324564,0.010873,-0.002352,1867.36,365.7635,1.51437,-0.00091,-957.13508,3.744787,211.851333,184.795,66.988,136.216,-0.29105,-0.0488,-0.24225,0.91227,-0.07891,-0.083522,0.89916,1.98817,1.98724,-0.56815,-0.58184,0.21288,0.20899,0.020121,0.0223,-0.017485,-1.012761,0.296967,0.172417,95.60697438
0.83396,-0.33079,-0.57456,0.22893,-0.59328,-0.71476,0.19133,0.311365,-0.005748,-0.004991,1868.51,371.5532,1.51534,6E-05,-1280.110256,3.519201,228.798333,182.866,68.995,139.799,-0.28001,-0.03658,-0.24343,0.83173,-0.04752,0.092867,1.079152,1.98798,1.98726,-0.5834,-1.92844,0.21238,0.21071,0.02138,0.02462,-0.016855,-0.976819,0.29391,0.18405,95.75373524
0.83444,-0.3493,-0.57152,0.23651,-0.6073,-0.70007,0.485779,0.299633,0.053361,-0.026005,1857.8,339.7603,1.51772,0.00244,-900.353258,3.213318,208.359,202.132,71.172,147.484,-0.27451,-0.03121,-0.2433,0.87202,0.17399,0.089034,0.131377,1.989,1.98616,-0.58714,-0.58842,0.21657,0.21506,0.043884,0.01972,0.005192,-1.115582,0.292817,0.17804,98.00381805
0.83447,-0.34922,-0.57155,0.23642,-0.60748,-0.70004,0.405875,0.311457,0.053323,-0.026098,1857.27,337.9679,1.51774,0.00246,-939.659882,3.359448,220.794667,221.108,75.757,151.42,-0.27404,-0.03053,-0.24351,0.87236,0.17365,0.088643,0.479876,1.989,1.98616,-0.56817,-0.58693,0.21656,0.21507,0.043902,0.019562,0.004935,-1.103232,0.293337,0.174448,98.00887527
0.83607,-0.32692,-0.57616,0.22566,-0.60132,-0.71107,0.122591,0.305464,0.007725,-0.011939,1863.16,377.802,1.5151,-0.00018,-1244.258032,2.362539,216.322,160.808,61.853,129.719,-0.26531,-0.02508,-0.24023,0.83029,-0.01429,0.097167,1.158196,1.98795,1.98726,-0.5804,-2.48028,0.21309,0.20942,0.01424,0.02685,-0.022048,-0.940644,0.316134,0.1836,95.94803365
0.83381,-0.33251,-0.5751,0.23056,-0.59094,-0.71223,0.078405,0.39555,-0.018924,-0.005138,1869.77,379.3366,1.51659,0.00131,-703.944681,4.679614,129.059,118.501,45.737,114.15,-0.33741,-0.06246,-0.27495,0.80733,0.01536,0.150772,1.498518,1.98759,1.98727,-0.55353,-0.59736,0.2144,0.21278,0.023348,0.023605,-0.00612,-0.911619,0.3175,0.171002,95.82269392
0.84381,-0.21035,-0.61839,0.21242,-0.61824,-0.71237,0.091221,0.362839,0.027986,-0.017414,1855.47,338.4389,1.51528,0,-687.978003,1.769217,127.948,126.615,45.246,110.186,-0.27161,-0.00849,-0.26312,0.87297,-0.09279,0.011881,1.428037,1.98852,1.98756,-0.58662,-0.6908,0.21524,0.21173,0.018215,0.02238,-0.003008,-0.968685,0.302871,0.164963,95.84005361
0.8343,-0.33793,-0.57556,0.23422,-0.61246,-0.69619,-0.016115,0.248617,0.036275,-0.003863,1853.21,346.1208,1.51592,0.00064,-538.741249,1.310561,121.905,133.446,43.333,105.742,-0.2985,-0.00827,-0.29023,0.84402,-0.01482,0.022178,1.325119,1.98781,1.98677,-0.56895,-0.57353,0.21938,0.20902,0.006639,0.014021,0.001017,-0.990857,0.380387,0.176719,99.41828482
0.83583,-0.32796,-0.57527,0.22888,-0.59832,-0.71165,0.197062,0.263289,0.001156,-0.005814,1865.29,393.8962,1.51473,-0.00055,-805.689881,2.197144,183.923667,172.165,59.878,131.701,-0.28122,-0.01231,-0.26891,0.81917,0.00281,0.144613,0.890269,1.98814,1.98727,-0.57946,-0.58098,0.21345,0.21003,0.025624,0.016697,-0.011239,-1.016438,0.351637,0.145432,95.85665033